url/_source,url/_text,url,pageUrl
/doi/full/10.1080/0740817X.2012.665201,Performance analysis and design trade-offs in warehouses with autonomous vehicle technology,http://www.tandfonline.com/doi/full/10.1080/0740817X.2012.665201,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1163/156855308X292628,Autonomous Navigation of an Unmanned Air Vehicle Towards a Moving Ship,http://www.tandfonline.com/doi/abs/10.1163/156855308X292628,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/01691864.2013.879370,Robust control of variable speed autonomous underwater vehicle,http://www.tandfonline.com/doi/full/10.1080/01691864.2013.879370,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/10447318.2015.1070547,Can Autonomous Vehicles Be Safe and Trustworthy? Effects of Appearance and Autonomy of Unmanned Driving Systems,http://www.tandfonline.com/doi/full/10.1080/10447318.2015.1070547,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/002077299291895,Recent trends in control architectures for autonomous underwater vehicles,http://www.tandfonline.com/doi/abs/10.1080/002077299291895,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1163/156855302317413736,Application of solar and wave energies for long-range autonomous underwater vehicles,http://www.tandfonline.com/doi/abs/10.1163/156855302317413736,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/14942119.2009.10702573,"Autonomous Forest Vehicles: Historic, envisioned, and state-of-the-art",http://www.tandfonline.com/doi/abs/10.1080/14942119.2009.10702573,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1163/156855307779293715,Stability of autonomous vehicle path tracking with pure delays in the control loop,http://www.tandfonline.com/doi/abs/10.1163/156855307779293715,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00423110701504215,Exploiting autonomous corner modules to resolve force constraints in the tyre contact patch,http://www.tandfonline.com/doi/full/10.1080/00423110701504215,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/01969729008902239,GUIDANCE OF AN AUTONOMOUS VEHICLE BY VISUAL FEEDBACK,http://www.tandfonline.com/doi/abs/10.1080/01969729008902239,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00423114.2015.1037774,Automated driving and autonomous functions on road vehicles,http://www.tandfonline.com/doi/full/10.1080/00423114.2015.1037774,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1163/156855301317033531,An experimental investigation into the fault-tolerant control of an autonomous underwater vehicle,http://www.tandfonline.com/doi/abs/10.1163/156855301317033531,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1163/156855302317413718,A new autonomous underwater vehicle designed for lake environment monitoring,http://www.tandfonline.com/doi/abs/10.1163/156855302317413718,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13873954.2012.717226,Dynamic model for an autonomous underwater vehicle based on experimental data,http://www.tandfonline.com/doi/full/10.1080/13873954.2012.717226,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1163/156855301317033586,Self-adaptive neuro-fuzzy systems for autonomous underwater vehicle control,http://www.tandfonline.com/doi/abs/10.1163/156855301317033586,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/002077299291886,"Integrated control, guidance and diagnosis for reconfigurable autonomous underwater vehicle control",http://www.tandfonline.com/doi/abs/10.1080/002077299291886,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/0020754021000033887,Interleaving dynamics in autonomous vehicle storage and retrieval systems,http://www.tandfonline.com/doi/abs/10.1080/0020754021000033887,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/002077299291796,Neurofuzzy identification of an autonomous underwater vehicle,http://www.tandfonline.com/doi/abs/10.1080/002077299291796,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00423114.2016.1223863,A study on model fidelity for model predictive control-based obstacle avoidance in high-speed autonomous ground vehicles,http://www.tandfonline.com/doi/full/10.1080/00423114.2016.1223863,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/00207729808929597,Strategies for simultaneous multiple autonomous underwater vehicle operation and control,http://www.tandfonline.com/doi/abs/10.1080/00207729808929597,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00423114.2012.672748,Autonomous collision avoidance system by combined control of steering and braking using geometrically optimised vehicular trajectory,http://www.tandfonline.com/doi/full/10.1080/00423114.2012.672748,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00207540701832426,Deadlock control of autonomous vehicle storage and retrieval systems via coloured timed Petri nets and digraph tools,http://www.tandfonline.com/doi/full/10.1080/00207540701832426,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.3846/16484142.2015.1089322,Integration of motion planning and model-predictive-control-based control system for autonomous electric vehicles,http://www.tandfonline.com/doi/abs/10.3846/16484142.2015.1089322,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/002071799220001,Autonomous intelligent vehicle and its performance in automated traffic systems,http://www.tandfonline.com/doi/abs/10.1080/002071799220001,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00207540601118454,An efficient cycle time model for autonomous vehicle storage and retrieval systems,http://www.tandfonline.com/doi/full/10.1080/00207540601118454,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/00423119408969064,Autonomous Lateral Control of Vehicles in an Automated Highway System,http://www.tandfonline.com/doi/abs/10.1080/00423119408969064,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00207720601160165,Stable nonlinear adaptive controller for an autonomous underwater vehicle using neural networks,http://www.tandfonline.com/doi/full/10.1080/00207720601160165,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00207543.2011.639815,Analytical model to estimate performances of autonomous vehicle storage and retrieval systems for product totes,http://www.tandfonline.com/doi/full/10.1080/00207543.2011.639815,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/1206212X.2008.11441901,Pc-Based Can-Bus Experimental Platform for Autonomous Underwater Vehicles,http://www.tandfonline.com/doi/abs/10.1080/1206212X.2008.11441901,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/10798587.2012.10643247,Low Level Control Layer Definition for Autonomous Vehicles Based on Fuzzy Logic,http://www.tandfonline.com/doi/abs/10.1080/10798587.2012.10643247,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/002077299291840,Multivariable intelligent control strategies for an autonomous underwater vehicle,http://www.tandfonline.com/doi/abs/10.1080/002077299291840,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00207543.2013.778430,Development of a framework for the design of autonomous vehicle storage and retrieval systems,http://www.tandfonline.com/doi/full/10.1080/00207543.2013.778430,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/09511929408944600,Application of heuristic control technique to path planning of an autonomous guided vehicle,http://www.tandfonline.com/doi/abs/10.1080/09511929408944600,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00207543.2016.1208371,A discrete-time queueing network approach to performance evaluation of autonomous vehicle storage and retrieval systems,http://www.tandfonline.com/doi/full/10.1080/00207543.2016.1208371,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1163/156855309X420093,Optimal Guidance for Autonomous Underwater Vehicle Navigation within Undersea Areas of Current Disturbances,http://www.tandfonline.com/doi/abs/10.1163/156855309X420093,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.5370/JICEE.2011.1.2.214,Autonomous Distributed Vehicle-to-Grid for Ubiquitous Power Grid and its Effect as a Spinning Reserve,http://www.tandfonline.com/doi/abs/10.5370/JICEE.2011.1.2.214,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00207179.2013.858829,Navigation of autonomous vehicles for oil spill cleaning in dynamic and uncertain environments,http://www.tandfonline.com/doi/full/10.1080/00207179.2013.858829,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/00207170701286702,An integrated collision avoidance system for autonomous underwater vehicles,http://www.tandfonline.com/doi/full/10.1080/00207170701286702,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/09511920110040520,Autonomous guided vehicle control using a self-organizing fuzzy controller,http://www.tandfonline.com/doi/abs/10.1080/09511920110040520,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/002077299291859,Development of a system to diagnose autonomous underwater vehicles,http://www.tandfonline.com/doi/abs/10.1080/002077299291859,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&startPage=&sortBy=&pageSize=50
/doi/abs/10.1080/00207729608929268,Editorial Intelligent autonomous vehicles,http://www.tandfonline.com/doi/abs/10.1080/00207729608929268,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/02533839.2005.9671068,A robust bounded control for an autonomous vehicle subject to combined wheel slip constraint,http://www.tandfonline.com/doi/abs/10.1080/02533839.2005.9671068,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/00949659008811269,Computing uncertainty measures of location estimates for autonomous vehicles,http://www.tandfonline.com/doi/abs/10.1080/00949659008811269,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1533/abbi.2006.0026,A vision-based method for autonomous landing of a rotor-craft unmanned aerial vehicle,http://www.tandfonline.com/doi/abs/10.1533/abbi.2006.0026,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/00423119608968967,Speed Tracking and Vehicle Follower Control Design for Heavy-Duty Vehicles,http://www.tandfonline.com/doi/abs/10.1080/00423119608968967,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/20464177.2015.1022382,Integration of navigation systems for autonomous underwater vehicles,http://www.tandfonline.com/doi/full/10.1080/20464177.2015.1022382,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1533/abbi.2004.0044,Control of oscillating foil for propulsion of biorobotic autonomous underwater vehicle (AUV),http://www.tandfonline.com/doi/abs/10.1533/abbi.2004.0044,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/00207179.2011.639089,Depth control of autonomous underwater vehicles using indirect robust control method,http://www.tandfonline.com/doi/full/10.1080/00207179.2011.639089,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1163/156855399X00045,Neuro-fuzzy expert system E_S_CO_V for the obstacle avoidance behavior of intelligent autonomous vehicles,http://www.tandfonline.com/doi/abs/10.1163/156855399X00045,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/00423110701316578,On robust bounded control of the combined wheel slip with integral compensation for an autonomous 4WS4WD vehicle,http://www.tandfonline.com/doi/full/10.1080/00423110701316578,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/00207729608929279,Design of a robust high-performance fuzzy path tracker for autonomous vehicles,http://www.tandfonline.com/doi/abs/10.1080/00207729608929279,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/00207170701282214,A controller design for autonomous underwater vehicle “MR-X1” using linear matrix inequalities,http://www.tandfonline.com/doi/full/10.1080/00207170701282214,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/00207543.2016.1144241,Travel time models for deep-lane unit-load autonomous vehicle storage and retrieval system (AVS/RS),http://www.tandfonline.com/doi/full/10.1080/00207543.2016.1144241,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1179/str.2008.55.1.004,Autonomous Underwater Vehicles: Development and Implementation of Time and Energy Efficient Trajectories,http://www.tandfonline.com/doi/abs/10.1179/str.2008.55.1.004,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/02533839.2007.9671309,"The design of an intelligent real‐time autonomous vehicle, TAIWAN iTS‐1",http://www.tandfonline.com/doi/abs/10.1080/02533839.2007.9671309,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/00207729608929274,Positioning an autonomous off-road vehicle by using fused DGPS and inertial navigation,http://www.tandfonline.com/doi/abs/10.1080/00207729608929274,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/02533839.1994.9677568,"Autonomous land vehicle guidance for navigation in buildings by computer vision, radio, and photoelectric sensing techniques",http://www.tandfonline.com/doi/abs/10.1080/02533839.1994.9677568,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/002077299291877,Fault-tolerant system design of an autonomous underwater vehicle ODIN: An experimental study,http://www.tandfonline.com/doi/abs/10.1080/002077299291877,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/15397734.2012.726847,A Distributed Parallel Motion Control for the Multi-Thruster Autonomous Underwater Vehicle,http://www.tandfonline.com/doi/full/10.1080/15397734.2012.726847,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/08839519008927938,A KNOWLEDGE-BASED NAVIGATION SCHEME FOR AUTONOMOUS LAND VEHICLES,http://www.tandfonline.com/doi/abs/10.1080/08839519008927938,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1179/0937725515Z.00000000013,Hierarchical control of marine vehicles for autonomous manoeuvring in offshore operations,http://www.tandfonline.com/doi/full/10.1179/0937725515Z.00000000013,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/00207540903321665,Simulation-based regression analysis for the rack configuration of an autonomous vehicle storage and retrieval system,http://www.tandfonline.com/doi/full/10.1080/00207540903321665,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/00207729808929598,"Mission control of the MARIUS autonomous underwater vehicle: system design, implementation and sea trials",http://www.tandfonline.com/doi/abs/10.1080/00207729808929598,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/00207721.2016.1186238,Inverse optimal self-tuning PID control design for an autonomous underwater vehicle,http://www.tandfonline.com/doi/full/10.1080/00207721.2016.1186238,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/02681119308806152,Loss of stability of guidance and control laws for autonomous vehicles,http://www.tandfonline.com/doi/abs/10.1080/02681119308806152,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/00207170802506362,Effects of actuator and sensor bandwidths in intelligent cruise control of autonomous vehicles. Part I: stability,http://www.tandfonline.com/doi/full/10.1080/00207170802506362,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/21642583.2014.1002138,Effective fault-tolerant control paradigm for path tracking in autonomous vehicles,http://www.tandfonline.com/doi/full/10.1080/21642583.2014.1002138,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/20464177.2002.11020159,Review of multisensor data fusion techniques and their application to autonomous underwater vehicle navigation,http://www.tandfonline.com/doi/abs/10.1080/20464177.2002.11020159,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/10798587.2013.872326,A Heuristic Field Navigation Approach for Autonomous Underwater Vehicles,http://www.tandfonline.com/doi/abs/10.1080/10798587.2013.872326,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/00207721.2013.772677,Behaviour recognition of ground vehicle using airborne monitoring of unmanned aerial vehicles,http://www.tandfonline.com/doi/full/10.1080/00207721.2013.772677,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/11762320801999746,Oscillatory adaptive yaw-plane control of biorobotic autonomous underwater vehicles using pectoral-like fins,http://www.tandfonline.com/doi/full/10.1080/11762320801999746,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/713820596,Electro-optical Technology for Autonomous Vehicles,http://www.tandfonline.com/doi/abs/10.1080/713820596,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1163/156855302317413727,Design concept and experimental results of the autonomous underwater vehicle AQUA EXPLORER 2 for the inspection of underwater cables,http://www.tandfonline.com/doi/abs/10.1163/156855302317413727,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/07408170008967420,Landmark configuration for absolute positioning of autonomous vehicles,http://www.tandfonline.com/doi/abs/10.1080/07408170008967420,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/00207170802506370,Effects of actuator and sensor bandwidths in intelligent cruise control of autonomous vehicles. Part II: performance,http://www.tandfonline.com/doi/full/10.1080/00207170802506370,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/20464177.2012.11020266,Editorial: Autonomous surface vehicles on the horizon?,http://www.tandfonline.com/doi/abs/10.1080/20464177.2012.11020266,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/02827581.2011.566889,Path tracking in forest terrain by an autonomous forwarder,http://www.tandfonline.com/doi/full/10.1080/02827581.2011.566889,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1163/156855301317033540,An inertial navigation system for small autonomous underwater vehicles,http://www.tandfonline.com/doi/abs/10.1163/156855301317033540,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/00207729608929275,Map-based free navigation for autonomous vehicles,http://www.tandfonline.com/doi/abs/10.1080/00207729608929275,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/abs/10.1080/095119298130787,Curved-path and velocity control of an using fuzzy logic autonomous guided vehicle,http://www.tandfonline.com/doi/abs/10.1080/095119298130787,http://www.tandfonline.com/action/doSearch?AllField=autonomous+vehicle&content=standard&countTerms=true&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
