url/_source,url/_text,url,pageUrl
/doi/full/10.1080/13548506.2015.1051062,"Anxiety at 13 and its effect on pain, pain-related anxiety, and pain-related disability at 17: An ALSPAC cohort longitudinal analysis",http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051062,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1051060,The association of tanning behavior with psycho-tropic medication use among young adult women,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051060,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1051061,On-call work and physicians’ turnover intention: the moderating effect of job strain,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051061,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1051064,Nasal diseases and psychological distress,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051064,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1058960,Suicide ideation among oncologic patients in a Spanish ward,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1058960,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1051555,The relationship between impulsivity and suicide among rural youths aged 15–35 years: a case–control psychological autopsy study,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051555,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1062524,How attempts to meet others’ unrealistic expectations affect health: health-promoting behaviours as a mediator between perfectionism and physical health,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1062524,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1051063,Optimizing preoperative expectations in cardiac surgery patients is moderated by level of disability: the successful development of a brief psychological intervention,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051063,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1051556,Age differences in alcohol prototype perceptions and willingness to drink in UK adolescents,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051556,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1051554,Predicting positive mental health in internally displaced persons in Indonesia: the roles of economic improvement and exposure to violent conflict,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051554,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1058959,A model of caregiver paediatric HIV disclosure decision-making,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1058959,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1069856,Psychological well-being of patients with insomnia and its relationship with anxiety and depression,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1069856,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1062900,"Time perspective, socioeconomic status, and psychological distress in chronic pain patients",http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1062900,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1054407,"Burnout, empathy and their relationships: a qualitative study with residents in General Medicine",http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1054407,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1070955,Associations between multiple health risk behaviors and mental health among Chinese college students,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1070955,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1061675,"Understanding time use, stress and recovery practices among early career physicians: an exploratory study",http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1061675,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1062523,Investigating the feasibility and acceptability of health psychology-informed obesity training for medical students,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1062523,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1133265,Corrigendum,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1133265,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1115110,The experience of meditation for people with amyotrophic lateral sclerosis and their caregivers – a qualitative analysis,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1115110,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1112413,Regulatory focus and adherence to self-care behaviors among adults with type 2 diabetes,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1112413,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1120329,Depression and literacy are important factors for missed appointments,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1120329,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1115109,The associations of illness perceptions and self-efficacy with psychological well-being of patients in preparation for joint replacement surgery,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1115109,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1120326,Re-work: a new Japanese support system for reinstatement,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1120326,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1120325,Emotional Intelligence and resilience in mental health professionals caring for patients with serious mental illness,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1120325,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1115107,Attitude toward the out-patient cardiac rehabilitation program and facilitators for maintenance of exercise behavior,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1115107,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1120324,A phenomenologic investigation of pediatric residents’ experiences being parented and giving parenting advice,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1120324,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1125113,ERRATUM: The experience of meditation for people with amyotrophic lateral sclerosis and their caregivers – a qualitative analysis,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1125113,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1118517,"Partners’ representations of diabetes as mediators between patients’ representations and adherence to self-care behaviors, in type 2 diabetes",http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1118517,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2016.1139144,Effect of a behavioral intervention on dimensions of self-regulation and physical activity among overweight and obese adults with type 2 diabetes: a pilot study,http://www.tandfonline.com/doi/full/10.1080/13548506.2016.1139144,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1120323,Psychological hardiness predicts cardiovascular health,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1120323,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1115106,Trait predictors of placebo responses in itch,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1115106,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1111392,Is there a role of depressive symptoms in the fear-avoidance model? A structural equation approach,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1111392,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1120327,Association between MTHFR C677T polymorphism and depression: a meta-analysis in the Chinese population,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1120327,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1115528,The role of self-regulation in health and illness,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1115528,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1061676,A Big Five approach to self-regulation: personality traits and health trajectories in the Hawaii longitudinal study of personality and health,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1061676,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1051059,The acceptability of PEGASUS: an intervention to facilitate shared decision-making with women contemplating breast reconstruction,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051059,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2014.998687,Sleep duration and health correlates among university students in 26 countries,http://www.tandfonline.com/doi/full/10.1080/13548506.2014.998687,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2014.994536,Explanatory style differences in health literacy: a survey among young adults in Taiwan,http://www.tandfonline.com/doi/full/10.1080/13548506.2014.994536,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1081255,A self-regulation-based intervention to increase physical activity in cancer patients,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1081255,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2014.997762,"Changing self-reported physical activity using different types of affectively and cognitively framed health messages, in a student population",http://www.tandfonline.com/doi/full/10.1080/13548506.2014.997762,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/13548506.2015.1017825,"Self-esteem, body-esteem, emotional intelligence, and social anxiety in a college sample: the moderating role of weight",http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1017825,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1077261,Childhood self-regulatory skills predict adolescent smoking behavior,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1077261,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1051058,Evaluating the role of anxiety sensitivity in barriers to cessation and reasons for quitting among smokers with asthma,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051058,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1058486,Understanding physical activity in individuals with prediabetes: an application of social cognitive theory,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1058486,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1028945,Do hotter temperatures increase the incidence of self-harm hospitalisations?,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1028945,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1051557,Self-regulation evaluation of therapeutic yoga and walking for patients with irritable bowel syndrome: a pilot study,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1051557,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1109672,Self-reported psychosocial factors among in vitro fertilization patients interviewed alone or with the partner,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1109672,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1093642,Psychological maladjustment of Asian and African peacekeepers in Liberia and its related factors,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1093642,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2016.1139143,"Trends in burnout syndrome and emotional factors: an assessment of anesthesiologists in Southern Brazil, 2012",http://www.tandfonline.com/doi/full/10.1080/13548506.2016.1139143,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1093644,Conscientiousness and fruit and vegetable consumption: exploring behavioural intention as a mediator,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1093644,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1109673,Illness perceptions are the main predictors of depression and anxiety symptoms in patients with chronic pain,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1109673,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1090615,The relationship between shame and perceived biological origins of mental illness among South Asian and white American young adults,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1090615,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1123816,Perceived control over the medical procedure and its association with adjustment to a low-control situation: the case of infertility,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1123816,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1109670,Predictive value of psychosocial assessment for the mortality of patients waiting for liver transplantation,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1109670,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1093646,Age and sex or gender (sex/gender) and HIV vaccine preparedness,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1093646,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1080849,The relationships of change in work climate with changes in burnout and depression: a 2-year longitudinal study of Chinese mental health care workers,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1080849,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1081702,What motivates men to offer sperm donation via the internet?,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1081702,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1093645,Unemployment among women with multiple sclerosis: the role of coping and perceived stress and support in the workplace,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1093645,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1090614,Psychological profile of Greek doctors: differences among five specialties,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1090614,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1131996,Self-determination and motivation for bariatric surgery: a qualitative study,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1131996,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1112415,Waiting for a kidney from a deceased donor: an interpretative phenomenological analysis,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1112415,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1120328,Trust in the medical profession and patient attachment style,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1120328,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2016.1139141,Other- versus self-focus and risky health behavior: the case of HIV/AIDS,http://www.tandfonline.com/doi/full/10.1080/13548506.2016.1139141,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1112416,Can personality close the intention-behavior gap for healthy eating? An examination with the HEXACO personality traits,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1112416,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1131999,"Skipping breakfast, sedentarism and overweight in children",http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1131999,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1131997,Mediation and moderation of the effects of watching the angiography screen on patients,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1131997,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1131998,Apathy is associated with lower mental and physical quality of life in persons infected with HIV,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1131998,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1109671,Asking for work adjustments or initiating behavioural changes – what makes a ‘problematic co-worker’ score Brownie points? An experimental study on the reactions towards colleagues with a personality disorder,http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1109671,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/13548506.2015.1125007,"Fundamental motor skill, physical activity, and sedentary behavior in socioeconomically disadvantaged kindergarteners",http://www.tandfonline.com/doi/full/10.1080/13548506.2015.1125007,http://www.tandfonline.com/action/doSearch?SeriesKey=cphm20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
