url/_text,url,pageUrl
N-Acetylcysteine Supplementation in an Individual With Glucose-6-Phosphate Dehydrogenase Deficiency–Associated Psychosis,http://www.sciencedirect.com/science/article/pii/S0006322316300051,http://www.sciencedirect.com/science/journal/00063223/80/8
Editorial Board Page,http://www.sciencedirect.com/science/article/pii/S0006322316325938,http://www.sciencedirect.com/science/journal/00063223/80/5
Subscribers Page,http://www.sciencedirect.com/science/article/pii/S000632231632594X,http://www.sciencedirect.com/science/journal/00063223/80/5
Table of Contents,http://www.sciencedirect.com/science/article/pii/S0006322316325951,http://www.sciencedirect.com/science/journal/00063223/80/5
Guide for Authors,http://www.sciencedirect.com/science/article/pii/S0006322316325975,http://www.sciencedirect.com/science/journal/00063223/80/5
A brief summary of the articles appearing in this issue of Biological Psychiatry.,http://www.sciencedirect.com/science/article/pii/S0006322316325859,http://www.sciencedirect.com/science/journal/00063223/80/5
"Corticotropin-Releasing Factor From Rodents to Primates: Translational Hope Expresses Itself, Pun Intended",http://www.sciencedirect.com/science/article/pii/S0006322316325276,http://www.sciencedirect.com/science/journal/00063223/80/5
Gain in Translation: Is It Time for Thigmotaxis Studies in Humans?,http://www.sciencedirect.com/science/article/pii/S000632231632577X,http://www.sciencedirect.com/science/journal/00063223/80/5
Overexpressing Corticotropin-Releasing Factor in the Primate Amygdala Increases Anxious Temperament and Alters Its Neural Circuit,http://www.sciencedirect.com/science/article/pii/S0006322316000810,http://www.sciencedirect.com/science/journal/00063223/80/5
Interactions Between Anandamide and Corticotropin-Releasing Factor Signaling Modulate Human Amygdala Function and Risk for Anxiety Disorders: An Imaging Genetics Strategy for Modeling Molecular Interactions,http://www.sciencedirect.com/science/article/pii/S0006322315010860,http://www.sciencedirect.com/science/journal/00063223/80/5
Posttraumatic Stress Disorder as a Catalyst for the Association Between Metabolic Syndrome and Reduced Cortical Thickness,http://www.sciencedirect.com/science/article/pii/S0006322315010264,http://www.sciencedirect.com/science/journal/00063223/80/5
Holocaust Exposure Induced Intergenerational Effects on FKBP5 Methylation,http://www.sciencedirect.com/science/article/pii/S0006322315006526,http://www.sciencedirect.com/science/journal/00063223/80/5
Neural Reactivity to Emotional Stimuli Prospectively Predicts the Impact of a Natural Disaster on Psychiatric Symptoms in Children,http://www.sciencedirect.com/science/article/pii/S0006322315007684,http://www.sciencedirect.com/science/journal/00063223/80/5
A Human Open Field Test Reveals Thigmotaxis Related to Agoraphobic Fear,http://www.sciencedirect.com/science/article/pii/S0006322315010604,http://www.sciencedirect.com/science/journal/00063223/80/5
Disadvantage of Social Sensitivity: Interaction of Oxytocin Receptor Genotype and Child Maltreatment on Brain Structure,http://www.sciencedirect.com/science/article/pii/S0006322315010537,http://www.sciencedirect.com/science/journal/00063223/80/5
Sex-Specific Effects of Stress on Oxytocin Neurons Correspond With Responses to Intranasal Oxytocin,http://www.sciencedirect.com/science/article/pii/S0006322315008240,http://www.sciencedirect.com/science/journal/00063223/80/5
FKBP5 Messenger RNA Increases After Adolescence in Human Dorsolateral Prefrontal Cortex,http://www.sciencedirect.com/science/article/pii/S0006322315009579,http://www.sciencedirect.com/science/journal/00063223/80/5
Reproducibility and Visual Inspection of Data,http://www.sciencedirect.com/science/article/pii/S0006322315009865,http://www.sciencedirect.com/science/journal/00063223/80/5
Reply to: Reproducibility and Visual Inspection of Data,http://www.sciencedirect.com/science/article/pii/S0006322315009877,http://www.sciencedirect.com/science/journal/00063223/80/5
Editorial Board Page,http://www.sciencedirect.com/science/article/pii/S000632231632546X,http://www.sciencedirect.com/science/journal/00063223/80/4
Subscribers Page,http://www.sciencedirect.com/science/article/pii/S0006322316325471,http://www.sciencedirect.com/science/journal/00063223/80/4
Table of Contents,http://www.sciencedirect.com/science/article/pii/S0006322316325483,http://www.sciencedirect.com/science/journal/00063223/80/4
Guide for Authors,http://www.sciencedirect.com/science/article/pii/S0006322316325501,http://www.sciencedirect.com/science/journal/00063223/80/4
A brief summary of the articles appearing in this issue of Biological Psychiatry.,http://www.sciencedirect.com/science/article/pii/S0006322316325410,http://www.sciencedirect.com/science/journal/00063223/80/4
Insulin-like Growth Factor 1 for Healthy Spines and Healthy Minds?,http://www.sciencedirect.com/science/article/pii/S0006322316324295,http://www.sciencedirect.com/science/journal/00063223/80/4
The Splice Is Right: ANK3 and the Control of Cortical Circuits,http://www.sciencedirect.com/science/article/pii/S0006322316324714,http://www.sciencedirect.com/science/journal/00063223/80/4
Age-Dependent Pleiotropy Between General Cognitive Function and Major Psychiatric Disorders,http://www.sciencedirect.com/science/article/pii/S0006322315007325,http://www.sciencedirect.com/science/journal/00063223/80/4
"Enhancement of Psychosocial Treatment With D-Cycloserine: Models, Moderators, and Future Directions",http://www.sciencedirect.com/science/article/pii/S0006322315007672,http://www.sciencedirect.com/science/journal/00063223/80/4
Genetic Markers of Human Evolution Are Enriched in Schizophrenia,http://www.sciencedirect.com/science/article/pii/S0006322315008550,http://www.sciencedirect.com/science/journal/00063223/80/4
Associated Microscale Spine Density and Macroscale Connectivity Disruptions in Schizophrenia,http://www.sciencedirect.com/science/article/pii/S0006322315008203,http://www.sciencedirect.com/science/journal/00063223/80/4
Dendritic Spine Instability in a Mouse Model of CDKL5 Disorder Is Rescued by Insulin-like Growth Factor 1,http://www.sciencedirect.com/science/article/pii/S0006322315007271,http://www.sciencedirect.com/science/journal/00063223/80/4
Regulation of Brain-Derived Neurotrophic Factor Exocytosis and Gamma-Aminobutyric Acidergic Interneuron Synapse by the Schizophrenia Susceptibility Gene Dysbindin-1,http://www.sciencedirect.com/science/article/pii/S0006322315006848,http://www.sciencedirect.com/science/journal/00063223/80/4
A Loss-of-Function Variant in a Minor Isoform of ANK3 Protects Against Bipolar Disorder and Schizophrenia,http://www.sciencedirect.com/science/article/pii/S0006322315008598,http://www.sciencedirect.com/science/journal/00063223/80/4
Genome-wide Analysis of the Role of Copy Number Variation in Schizophrenia Risk in Chinese,http://www.sciencedirect.com/science/article/pii/S0006322315009889,http://www.sciencedirect.com/science/journal/00063223/80/4
The Importance of Keeping in Mind the Diagnosis of N-Methyl-D-Aspartate Receptor Encephalitis,http://www.sciencedirect.com/science/article/pii/S0006322315009531,http://www.sciencedirect.com/science/journal/00063223/80/4
Reply to: The Importance of Keeping in Mind the Diagnosis of N-Methyl-D-Aspartate Receptor Encephalitis,http://www.sciencedirect.com/science/article/pii/S000632231500952X,http://www.sciencedirect.com/science/journal/00063223/80/4
Treatment-Resistant Schizophrenia in a Patient With 17q12 Duplication,http://www.sciencedirect.com/science/article/pii/S0006322315008124,http://www.sciencedirect.com/science/journal/00063223/80/4
Paradoxical Improvement of Schizophrenic Symptoms by a Dopaminergic Agonist: An Example of Personalized Psychiatry in a Copy Number Variation–Carrying Patient,http://www.sciencedirect.com/science/article/pii/S0006322315008136,http://www.sciencedirect.com/science/journal/00063223/80/4
Gómez-López-Hernández Syndrome: A Case With Schizophrenia,http://www.sciencedirect.com/science/article/pii/S0006322315009555,http://www.sciencedirect.com/science/journal/00063223/80/4
Editorial Board Page,http://www.sciencedirect.com/science/article/pii/S0006322316324994,http://www.sciencedirect.com/science/journal/00063223/80/3
Subscribers Page,http://www.sciencedirect.com/science/article/pii/S0006322316325008,http://www.sciencedirect.com/science/journal/00063223/80/3
Table of Contents,http://www.sciencedirect.com/science/article/pii/S000632231632501X,http://www.sciencedirect.com/science/journal/00063223/80/3
Guide for Authors,http://www.sciencedirect.com/science/article/pii/S0006322316325033,http://www.sciencedirect.com/science/journal/00063223/80/3
A brief summary of the articles appearing in this issue of Biological Psychiatry.,http://www.sciencedirect.com/science/article/pii/S0006322316324787,http://www.sciencedirect.com/science/journal/00063223/80/3
Toward Refinement of Our Understanding of the Fundamental Nature of Addiction,http://www.sciencedirect.com/science/article/pii/S0006322316324726,http://www.sciencedirect.com/science/journal/00063223/80/3
A Need for Longitudinal Studies in the Addiction Field,http://www.sciencedirect.com/science/article/pii/S0006322316324222,http://www.sciencedirect.com/science/journal/00063223/80/3
Astrocytes: The Stars of Extinction-Related Learning or Cocaine-Induced Brain Plasticity?,http://www.sciencedirect.com/science/article/pii/S0006322316324684,http://www.sciencedirect.com/science/journal/00063223/80/3
"Treating Addiction: Unraveling the Relationship Between N-acetylcysteine, Glial Glutamate Transport, and Behavior",http://www.sciencedirect.com/science/article/pii/S0006322316323836,http://www.sciencedirect.com/science/journal/00063223/80/3
Addictions Neuroclinical Assessment: A Neuroscience-Based Framework for Addictive Disorders,http://www.sciencedirect.com/science/article/pii/S0006322315009543,http://www.sciencedirect.com/science/journal/00063223/80/3
Brain Responses to Smoking Cues Differ Based on Nicotine Metabolism Rate,http://www.sciencedirect.com/science/article/pii/S0006322315009920,http://www.sciencedirect.com/science/journal/00063223/80/3
Effects of Smoking Cessation on Presynaptic Dopamine Function of Addicted Male Smokers,http://www.sciencedirect.com/science/article/pii/S0006322315009622,http://www.sciencedirect.com/science/journal/00063223/80/3
Cocaine Self-Administration and Extinction Leads to Reduced Glial Fibrillary Acidic Protein Expression and Morphometric Features of Astrocytes in the Nucleus Accumbens Core,http://www.sciencedirect.com/science/article/pii/S0006322315010872,http://www.sciencedirect.com/science/journal/00063223/80/3
Cannabinoid Transmission in the Hippocampus Activates Nucleus Accumbens Neurons and Modulates Reward and Aversion-Related Emotional Salience,http://www.sciencedirect.com/science/article/pii/S0006322315009002,http://www.sciencedirect.com/science/journal/00063223/80/3
N-acetylcysteine Facilitates Self-Imposed Abstinence After Escalation of Cocaine Intake,http://www.sciencedirect.com/science/article/pii/S0006322315008161,http://www.sciencedirect.com/science/journal/00063223/80/3
Regulator of G-Protein Signaling 7 Regulates Reward Behavior by Controlling Opioid Signaling in the Striatum,http://www.sciencedirect.com/science/article/pii/S0006322315006538,http://www.sciencedirect.com/science/journal/00063223/80/3
Associative Learning Drives the Formation of Silent Synapses in Neuronal Ensembles of the Nucleus Accumbens,http://www.sciencedirect.com/science/article/pii/S000632231500654X,http://www.sciencedirect.com/science/journal/00063223/80/3
"Erratum to: “Relationship of Ketamine’s Plasma Metabolites with Response, Diagnosis, and Side Effects in Major Depression” by Zarate et al. (Biol Psychiatry 2012; 72(4): 331–338).",http://www.sciencedirect.com/science/article/pii/S0006322316323915,http://www.sciencedirect.com/science/journal/00063223/80/3
10-Hz Repetitive Transcranial Magnetic Stimulation of the Left Dorsolateral Prefrontal Cortex Reduces Heroin Cue Craving in Long-Term Addicts,http://www.sciencedirect.com/science/article/pii/S0006322316000937,http://www.sciencedirect.com/science/journal/00063223/80/3
Editorial Board Page,http://www.sciencedirect.com/science/article/pii/S0006322316324453,http://www.sciencedirect.com/science/journal/00063223/80/2
Subscribers Page,http://www.sciencedirect.com/science/article/pii/S0006322316324465,http://www.sciencedirect.com/science/journal/00063223/80/2
Table of Contents,http://www.sciencedirect.com/science/article/pii/S0006322316324477,http://www.sciencedirect.com/science/journal/00063223/80/2
Guide for Authors,http://www.sciencedirect.com/science/article/pii/S0006322316324490,http://www.sciencedirect.com/science/journal/00063223/80/2
In This Issue,http://www.sciencedirect.com/science/article/pii/S000632231632426X,http://www.sciencedirect.com/science/journal/00063223/80/2
"Constance E. Lieber, Theodore R. Stanley, and the Enduring Impact of Philanthropy on Psychiatry Research",http://www.sciencedirect.com/science/article/pii/S0006322316323769,http://www.sciencedirect.com/science/journal/00063223/80/2
The Bayesian Savant,http://www.sciencedirect.com/science/article/pii/S0006322316323794,http://www.sciencedirect.com/science/journal/00063223/80/2
Categorical Dimensions of Social Impairment and Disrupted Functional Connectivity in Autism Spectrum Disorders: When Does Continuous Become Discrete?,http://www.sciencedirect.com/science/article/pii/S000632231632385X,http://www.sciencedirect.com/science/journal/00063223/80/2
Beyond the Diagnosis: A Path Toward Understanding Behavior Through the Lens of Rare Genetics,http://www.sciencedirect.com/science/article/pii/S0006322316324246,http://www.sciencedirect.com/science/journal/00063223/80/2
Toward a Mechanistic Understanding of How Variation in the Oxytocin Receptor Gene Shapes Individual Differences in Brain and Social Behavior,http://www.sciencedirect.com/science/article/pii/S0006322316323848,http://www.sciencedirect.com/science/journal/00063223/80/2
Autism and the Social Brain: The First-Year Puzzle,http://www.sciencedirect.com/science/article/pii/S0006322316001311,http://www.sciencedirect.com/science/journal/00063223/80/2
"Moving Toward Integrative, Multidimensional Research in Modern Psychiatry: Lessons Learned From Fragile X Syndrome",http://www.sciencedirect.com/science/article/pii/S0006322315010598,http://www.sciencedirect.com/science/journal/00063223/80/2
Social Bayes: Using Bayesian Modeling to Study Autistic Trait–Related Differences in Social Cognition,http://www.sciencedirect.com/science/article/pii/S0006322315010355,http://www.sciencedirect.com/science/journal/00063223/80/2
Neural Connectivity Evidence for a Categorical-Dimensional Hybrid Model of Autism Spectrum Disorder,http://www.sciencedirect.com/science/article/pii/S0006322315009166,http://www.sciencedirect.com/science/journal/00063223/80/2
"The Number of Genomic Copies at the 16p11.2 Locus Modulates Language, Verbal Memory, and Inhibition",http://www.sciencedirect.com/science/article/pii/S0006322315009178,http://www.sciencedirect.com/science/journal/00063223/80/2
Postnatal Loss of Mef2c Results in Dissociation of Effects on Synapse Number and Learning and Memory,http://www.sciencedirect.com/science/article/pii/S0006322315008148,http://www.sciencedirect.com/science/journal/00063223/80/2
Fragile X Mental Retardation Protein and Dendritic Local Translation of the Alpha Subunit of the Calcium/Calmodulin-Dependent Kinase II Messenger RNA Are Required for the Structural Plasticity Underlying Olfactory Learning,http://www.sciencedirect.com/science/article/pii/S0006322315006423,http://www.sciencedirect.com/science/journal/00063223/80/2
Variation in the Oxytocin Receptor Gene Predicts Brain Region–Specific Expression and Social Attachment,http://www.sciencedirect.com/science/article/pii/S0006322315010446,http://www.sciencedirect.com/science/journal/00063223/80/2
Editorial Board Page,http://www.sciencedirect.com/science/article/pii/S0006322316323940,http://www.sciencedirect.com/science/journal/00063223/80/1
Subscribers Page,http://www.sciencedirect.com/science/article/pii/S0006322316323952,http://www.sciencedirect.com/science/journal/00063223/80/1
Table of Contents,http://www.sciencedirect.com/science/article/pii/S0006322316323964,http://www.sciencedirect.com/science/journal/00063223/80/1
Guide for Authors,http://www.sciencedirect.com/science/article/pii/S0006322316323988,http://www.sciencedirect.com/science/journal/00063223/80/1
A brief summary of the articles appearing in this issue of Biological Psychiatry.,http://www.sciencedirect.com/science/article/pii/S0006322316323897,http://www.sciencedirect.com/science/journal/00063223/80/1
Biological Psychiatry and Biological Psychiatry: Cognitive Neuroscience and Neuroimaging Adopt Neuroscience-Based Nomenclature,http://www.sciencedirect.com/science/article/pii/S0006322316322363,http://www.sciencedirect.com/science/journal/00063223/80/1
"Inflammasome Activation in Major Depressive Disorder: A Pivotal Linkage Between Psychological Stress, Purinergic Signaling, and the Kynurenine Pathway",http://www.sciencedirect.com/science/article/pii/S0006322316323411,http://www.sciencedirect.com/science/journal/00063223/80/1
"Developing Comprehensive Models of the Effects of Stress and Trauma on Biology, Brain, Behavior, and Body",http://www.sciencedirect.com/science/article/pii/S0006322316323046,http://www.sciencedirect.com/science/journal/00063223/80/1
Sleep and Inflammation: Implications for Domain Approach and Treatment Opportunities,http://www.sciencedirect.com/science/article/pii/S0006322316323332,http://www.sciencedirect.com/science/journal/00063223/80/1
Hippocampal Neuroinflammation and Depression: Relevance to Multiple Sclerosis and Other Neuropsychiatric Illnesses,http://www.sciencedirect.com/science/article/pii/S0006322316323435,http://www.sciencedirect.com/science/journal/00063223/80/1
Psychological Stress Activates the Inflammasome via Release of Adenosine Triphosphate and Stimulation of the Purinergic Type 2X7 Receptor,http://www.sciencedirect.com/science/article/pii/S0006322315010367,http://www.sciencedirect.com/science/journal/00063223/80/1
Early-Life Adversity and Physical and Emotional Health Across the Lifespan: A Neuroimmune Network Hypothesis,http://www.sciencedirect.com/science/article/pii/S0006322315004667,http://www.sciencedirect.com/science/journal/00063223/80/1
The Selective Serotonin Reuptake Inhibitor Citalopram Decreases Human Immunodeficiency Virus Receptor and Coreceptor Expression in Immune Cells,http://www.sciencedirect.com/science/article/pii/S000632231500921X,http://www.sciencedirect.com/science/journal/00063223/80/1
"Sleep Disturbance, Sleep Duration, and Inflammation: A Systematic Review and Meta-Analysis of Cohort Studies and Experimental Sleep Deprivation",http://www.sciencedirect.com/science/article/pii/S0006322315004370,http://www.sciencedirect.com/science/journal/00063223/80/1
Alterations in Resting-State Functional Connectivity Link Mindfulness Meditation With Reduced Interleukin-6: A Randomized Controlled Trial,http://www.sciencedirect.com/science/article/pii/S0006322316000792,http://www.sciencedirect.com/science/journal/00063223/80/1
"Hippocampal Neuroinflammation, Functional Connectivity, and Depressive Symptoms in Multiple Sclerosis",http://www.sciencedirect.com/science/article/pii/S0006322315010252,http://www.sciencedirect.com/science/journal/00063223/80/1
A Neurocomputational Account of How Inflammation Enhances Sensitivity to Punishments Versus Rewards,http://www.sciencedirect.com/science/article/pii/S000632231500637X,http://www.sciencedirect.com/science/journal/00063223/80/1
High-Fat Diet–Induced Dysbiosis as a Cause of Neuroinflammation,http://www.sciencedirect.com/science/article/pii/S0006322315009592,http://www.sciencedirect.com/science/journal/00063223/80/1
Reply to: High-Fat Diet–Induced Dysbiosis as a Cause of Neuroinflammation,http://www.sciencedirect.com/science/article/pii/S0006322315009580,http://www.sciencedirect.com/science/journal/00063223/80/1
Induced Obsessive Compulsive Symptoms (OCS) in schizophrenia patients under Atypical 2 Antipsychotics (AAPs): review and hypotheses,http://www.sciencedirect.com/science/article/pii/S016517811530603X,http://www.sciencedirect.com/science/journal/01651781
"Schizophrenia, smoking status, and performance on the matrics Cognitive Consensus Battery",http://www.sciencedirect.com/science/article/pii/S0165178115308490,http://www.sciencedirect.com/science/journal/01651781
"A model of disturbed eating behavior in men: The role of body dissatisfaction, emotion dysregulation and cognitive distortions",http://www.sciencedirect.com/science/article/pii/S0165178116302037,http://www.sciencedirect.com/science/journal/01651781
Common sense model of mental illness: Understanding the impact of cognitive and emotional representations of mental illness on recovery through the mediation of self-stigma,http://www.sciencedirect.com/science/article/pii/S0165178115308076,http://www.sciencedirect.com/science/journal/01651781
Effectiveness of humor training among adolescents with autism,http://www.sciencedirect.com/science/article/pii/S0165178116301354,http://www.sciencedirect.com/science/journal/01651781
The dynamics of attachment insecurity and paranoid thoughts: An experience sampling study,http://www.sciencedirect.com/science/article/pii/S0165178115304145,http://www.sciencedirect.com/science/journal/01651781
"Occurrence and co-occurrence of nonsuicidal self-injury and disordered eating in a daily diary study: Which behavior, when?",http://www.sciencedirect.com/science/article/pii/S0165178116304711,http://www.sciencedirect.com/science/journal/01651781
Familial covariation of facial emotion recognition and IQ in schizophrenia,http://www.sciencedirect.com/science/article/pii/S0165178115304029,http://www.sciencedirect.com/science/journal/01651781
"Shame, trauma, temperament and psychopathology: Construct validity of the Experience of Shame Scale",http://www.sciencedirect.com/science/article/pii/S0165178116305352,http://www.sciencedirect.com/science/journal/01651781
Impact of cognitive-behavioral group therapy for obsessive-compulsive disorder on family accommodation: A randomized clinical trial,http://www.sciencedirect.com/science/article/pii/S0165178116303134,http://www.sciencedirect.com/science/journal/01651781
Assessment of attachment in psychosis: A psychometric cause for concern,http://www.sciencedirect.com/science/article/pii/S0165178116304541,http://www.sciencedirect.com/science/journal/01651781
Serum high-sensitivity C-reactive protein: A delicate sentinel elevated in drug-free acutely agitated patients with schizophrenia,http://www.sciencedirect.com/science/article/pii/S0165178116301068,http://www.sciencedirect.com/science/journal/01651781
Accelerated telomere shortening: Tracking the lasting impact of early institutional care at the cellular level,http://www.sciencedirect.com/science/article/pii/S0165178116310411,http://www.sciencedirect.com/science/journal/01651781
Deficits in metaphor but not in idiomatic processing are related to verbal hallucinations in patients with psychosis,http://www.sciencedirect.com/science/article/pii/S016517811630350X,http://www.sciencedirect.com/science/journal/01651781
Mediating and moderating effects of attentional control on the relationship between personality traits and attentional bias among Chinese medical students,http://www.sciencedirect.com/science/article/pii/S0165178116303870,http://www.sciencedirect.com/science/journal/01651781
Expression of positive emotions differs in illness and recovery in anorexia nervosa,http://www.sciencedirect.com/science/article/pii/S0165178116311131,http://www.sciencedirect.com/science/journal/01651781
Is smoking tobacco associated with psychotic experiences across racial categories in the United States? Findings from the Collaborative Psychiatric Epidemiological Surveys,http://www.sciencedirect.com/science/article/pii/S0165178116307922,http://www.sciencedirect.com/science/journal/01651781
Are executive functions related to emotional intelligence? A correlational study in schizophrenia and borderline personality disorder,http://www.sciencedirect.com/science/article/pii/S0165178116301391,http://www.sciencedirect.com/science/journal/01651781
Lower folate levels in schizophrenia: A meta-analysis,http://www.sciencedirect.com/science/article/pii/S0165178115301980,http://www.sciencedirect.com/science/journal/01651781/245
Randomised controlled trials of psychological & pharmacological treatments for body dysmorphic disorder: A systematic review,http://www.sciencedirect.com/science/article/pii/S0165178115307423,http://www.sciencedirect.com/science/journal/01651781/245
Language and hope in schizophrenia-spectrum disorders,http://www.sciencedirect.com/science/article/pii/S016517811530665X,http://www.sciencedirect.com/science/journal/01651781/245
The developmental origins of metacognitive deficits in schizophrenia,http://www.sciencedirect.com/science/article/pii/S0165178116301883,http://www.sciencedirect.com/science/journal/01651781/245
Mild neurological impairment may indicate a psychomotor endophenotype in patients with borderline personality disorder,http://www.sciencedirect.com/science/article/pii/S0165178116312823,http://www.sciencedirect.com/science/journal/01651781/245
“Not Just Right Experiences” as a psychological endophenotype for obsessive-compulsive disorder: Evidence from an Italian family study,http://www.sciencedirect.com/science/article/pii/S0165178115308027,http://www.sciencedirect.com/science/journal/01651781/245
Expression and methylation in posttraumatic stress disorder and resilience; evidence of a role for odorant receptors,http://www.sciencedirect.com/science/article/pii/S016517811630405X,http://www.sciencedirect.com/science/journal/01651781/245
Antipsychotic medications and dental caries in newly diagnosed schizophrenia: A nationwide cohort study,http://www.sciencedirect.com/science/article/pii/S0165178116303481,http://www.sciencedirect.com/science/journal/01651781/245
Pain moderates changes in psychological flexibility but not substance use symptoms during substance use disorder treatment,http://www.sciencedirect.com/science/article/pii/S0165178115301840,http://www.sciencedirect.com/science/journal/01651781/245
Reduced susceptibility to the sound-induced flash fusion illusion in schizophrenia,http://www.sciencedirect.com/science/article/pii/S0165178116301032,http://www.sciencedirect.com/science/journal/01651781/245
"Family functioning in bipolar disorder: Characteristics, congruity between patients and relatives, and clinical correlates",http://www.sciencedirect.com/science/article/pii/S0165178116301937,http://www.sciencedirect.com/science/journal/01651781/245
Reaction time as an indicator of insufficient effort: Development and validation of an embedded performance validity parameter,http://www.sciencedirect.com/science/article/pii/S0165178116307995,http://www.sciencedirect.com/science/journal/01651781/245
The latent structure of psychiatric symptoms across mental disorders as measured with the PANSS and BPRS-18,http://www.sciencedirect.com/science/article/pii/S0165178116302529,http://www.sciencedirect.com/science/journal/01651781/245
"Burnout and depression: Label-related stigma, help-seeking, and syndrome overlap",http://www.sciencedirect.com/science/article/pii/S0165178116303900,http://www.sciencedirect.com/science/journal/01651781/245
Repeated self-evaluations may involve familiarization: An exploratory study related to Ecological Momentary Assessment designs in patients with major depressive disorder,http://www.sciencedirect.com/science/article/pii/S0165178116301652,http://www.sciencedirect.com/science/journal/01651781/245
Incidence of stressful life events and influence of sociodemographic and clinical variables on the onset of first-episode psychosis,http://www.sciencedirect.com/science/article/pii/S0165178116302372,http://www.sciencedirect.com/science/journal/01651781/245
Emotions mediate the relationship between autistic traits and disordered eating: A new autistic-emotional model for eating pathology,http://www.sciencedirect.com/science/article/pii/S0165178116302359,http://www.sciencedirect.com/science/journal/01651781/245
Cross-national differences in hypochondriasis symptoms between Korean and American outpatients with major depressive disorder,http://www.sciencedirect.com/science/article/pii/S0165178116306795,http://www.sciencedirect.com/science/journal/01651781/245
Treadmill exercise improves fitness and reduces craving and use of cocaine in individuals with concurrent cocaine and tobacco-use disorder,http://www.sciencedirect.com/science/article/pii/S0165178116303043,http://www.sciencedirect.com/science/journal/01651781/245
Changes of TSPO-mediated mitophagy signaling pathway in learned helplessness mice,http://www.sciencedirect.com/science/article/pii/S0165178115307587,http://www.sciencedirect.com/science/journal/01651781/245
A pilot randomized controlled trial of the Occupational Goal Intervention method for the improvement of executive functioning in patients with treatment-resistant schizophrenia,http://www.sciencedirect.com/science/article/pii/S0165178116308071,http://www.sciencedirect.com/science/journal/01651781/245
Self-reported emotion regulation in adults with Tourette's syndrome,http://www.sciencedirect.com/science/article/pii/S0165178116303195,http://www.sciencedirect.com/science/journal/01651781/245
"Impact of major depressive disorder, distinct subtypes, and symptom severity on lifestyle in the BiDirect Study",http://www.sciencedirect.com/science/article/pii/S0165178116306047,http://www.sciencedirect.com/science/journal/01651781/245
Metacognition deficits as a risk factor for prospective motivation deficits in schizophrenia spectrum disorders,http://www.sciencedirect.com/science/article/pii/S016517811630525X,http://www.sciencedirect.com/science/journal/01651781/245
