url/_source,url/_text,url,pageUrl
/doi/full/10.1080/07380569.2014.967622,Exploring the Use of Podcasts and Vodcasts: Multimedia Tools for Word Learning,http://www.tandfonline.com/doi/full/10.1080/07380569.2014.967622,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2014.967629,An Examination of How a Teacher's Use of Digital Tools Empowers and Constrains Language Arts Instruction,http://www.tandfonline.com/doi/full/10.1080/07380569.2014.967629,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2014.969079,Elementary School Teachers’ Use of Technology During Mathematics Teaching,http://www.tandfonline.com/doi/full/10.1080/07380569.2014.969079,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2014.967626,The Bring Your Own Technology Initiative: An Examination of Teachers’ Adoption,http://www.tandfonline.com/doi/full/10.1080/07380569.2014.967626,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1099591,Creating a Digital Jamaican Sign Language Dictionary: A R2D2 Approach,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1099591,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1093902,"Flipping an Algebra Classroom: Analyzing, Modeling, and Solving Systems of Linear Equations",http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1093902,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1092473,When Circles Collide: Unpacking TPACK Instruction in an Eighth-Grade Social Studies Classroom,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1092473,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1059254,Changes in Teachers’ Attitudes Toward Instructional Technology Attributed to Completing the ISTE NETS*T Certificate of Proficiency Capstone Program,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1059254,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1100652,Exploration of a Blended Learning Approach to Reading Instruction for Low SES Students in Early Elementary Grades,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1100652,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1096643,Helping Taiwanese Graduate Students Help Themselves: Applying Corpora to Industrial Management English as a Foreign Language Academic Reading and Writing,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1096643,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1094320,"Technology-Mediated Writing Instruction in the Early Literacy Program: Perils, Procedures, and Possibilities",http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1094320,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1083387,The Sum Is Greater Than the Parts: Deconstructing Homemade PowerPoint Games,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1083387,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1108717,Computers in the Schools,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1108717,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1004274,Gaining and Sustaining TEL in a 1:1 Laptop Initiative: Possibilities and Challenges for Teachers and Students,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1004274,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2014.967620,Developing Indicators for a Classroom Observation Tool on Pedagogy and Technology Integration: A Delphi Study,http://www.tandfonline.com/doi/full/10.1080/07380569.2014.967620,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1004278,Examining the Enactment of Web GIS on Students' Geospatial Thinking and Reasoning and Tectonics Understandings,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1004278,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2014.969159,Computer-Assisted Learning in Elementary Reading: A Randomized Control Trial,http://www.tandfonline.com/doi/full/10.1080/07380569.2014.969159,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1030968,Missing the Chalkboard: Using Screencasting in the Online Classroom,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1030968,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1027868,Educational Electronic Books for Supporting Emergent Literacy of Kindergarteners At-Risk for Reading Difficulties—What Do We Know So Far?,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1027868,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1036650,"Increasing Student Engagement, Self-Efficacy, and Meta-Cognitive Self-Regulation in the High School Geometry Classroom: Do iPads Help?",http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1036650,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1030531,Tracking the Rise of Web Information Needs for Mobile Education and an Emerging Trend of Digital Divide,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1030531,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2015.1038976,Steps to Implementing Technology in Inclusive Early Childhood Programs,http://www.tandfonline.com/doi/full/10.1080/07380569.2015.1038976,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1218217,Mathematics Teachers' Visualization of Complex Number Multiplication and the Roots of Unity in a Dynamic Geometry Environment,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1218217,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1216251,Programming with the KIBO Robotics Kit in Preschool Classrooms,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1216251,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1205351,Situating Computer Simulation Professional Development: Does It Promote Inquiry-Based Simulation Use?,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1205351,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1203208,Examining the Use of the ASSURE Model by K–12 Teachers,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1203208,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1181478,The Effects of an Intervention in Writing with Digital Interactive Books,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1181478,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1179025,Digital Literacies Go to School: A Cross-Case Analysis of the Literacy Practices Used in a Classroom-Based Social Network Site,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1179025,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1178059,Dynamic Boolean Mathematics,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1178059,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1143753,The Role of Agent Age and Gender for Middle-Grade Girls,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1143753,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1177480,Conceptual Understanding of Definite Integral with GeoGebra,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1177480,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1139988,Flip This Classroom: A Comparative Study,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1139988,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1137734,Flipped Classroom Implementation: A Case Report of Two Higher Education Institutions in the United States and Australia,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1137734,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/07380569.2016.1137179,The Synergistic Effects of Self-Regulation Tools and the Flipped Classroom,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1137179,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/07380569.2016.1139912,Present Research on the Flipped Classroom and Potential Tools for the EFL Classroom,http://www.tandfonline.com/doi/full/10.1080/07380569.2016.1139912,http://www.tandfonline.com/action/doSearch?SeriesKey=wcis20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
