url/_text,url,pageUrl
Electrophysiological evaluation of attention in drivers and passengers: Toward an understanding of drivers’ attentional state in autonomous vehicles,http://www.sciencedirect.com/science/article/pii/S1369847816301541,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
A cell transmission model for dynamic lane reversal with autonomous vehicles,http://www.sciencedirect.com/science/article/pii/S0968090X16000772,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
High-speed autonomous navigation system for heavy vehicles,http://www.sciencedirect.com/science/article/pii/S1568494616300771,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Improving the trajectory tracking performance of autonomous orchard vehicles using wheel slip compensation,http://www.sciencedirect.com/science/article/pii/S1537511015001981,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
"Estimating potential increases in travel with autonomous vehicles for the non-driving, elderly and people with travel-restrictive medical conditions",http://www.sciencedirect.com/science/article/pii/S0968090X16301590,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Neural network formation control of underactuated autonomous underwater vehicles with saturating actuators,http://www.sciencedirect.com/science/article/pii/S0925231216002770,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
An unscented Kalman filter based navigation algorithm for autonomous underwater vehicles,http://www.sciencedirect.com/science/article/pii/S095741581630037X,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Cooperation between Intelligent Autonomous Vehicles to enhance container terminal operations,http://www.sciencedirect.com/science/article/pii/S2352664516300037,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Safe driving envelopes for path tracking in autonomous vehicles,http://www.sciencedirect.com/science/article/pii/S0967066116300831,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Shallow-water wideband low-frequency synthetic aperture sonar for an autonomous underwater vehicle,http://www.sciencedirect.com/science/article/pii/S0029801816300506,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Thruster fault diagnosis method based on Gaussian particle filter for autonomous underwater vehicles,http://www.sciencedirect.com/science/article/pii/S2092678216000406,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Fuel economy testing of autonomous vehicles,http://www.sciencedirect.com/science/article/pii/S0968090X16000024,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
A model predictive speed tracking control approach for autonomous ground vehicles,http://www.sciencedirect.com/science/article/pii/S0888327016001205,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Applied artificial intelligence and trust—The case of autonomous vehicles and medical assistance devices,http://www.sciencedirect.com/science/article/pii/S0040162515004187,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Robust output-feedback control for path following of autonomous ground vehicles,http://www.sciencedirect.com/science/article/pii/S0888327015004124,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=list&_ArticleListID=-1058591422&_sort=r&_st=13&view=c&md5=cb3451c995cebf77b64c4902b308d390&searchtype=a
Computation of Empowerment for an Autonomous Underwater Vehicle *,http://www.sciencedirect.com/science/article/pii/S2405896316309892,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
2 - Basics of Autonomous Vehicles,http://www.sciencedirect.com/science/article/pii/B9780128037294000027,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
A Bayesian approach for predicting risk of autonomous underwater vehicle loss during their missions,http://www.sciencedirect.com/science/article/pii/S0951832015002860,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Extended Kalman Filter Based Path-Planning Algorithm for Autonomous Vehicles with I2V Communication,http://www.sciencedirect.com/science/article/pii/S2405896316301306,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Lane Change Scheduling for Autonomous Vehicles *,http://www.sciencedirect.com/science/article/pii/S2405896316302063,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Vehicle Ego-Localization in Autonomous Lane-Keeping Evasive Maneuvers,http://www.sciencedirect.com/science/article/pii/S2405896316313465,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Self-localization of autonomous underwater vehicles with accurate sound travel time solution,http://www.sciencedirect.com/science/article/pii/S0045790615003936,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Development of an unmanned surface vehicle for autonomous navigation in a paddy field,http://www.sciencedirect.com/science/article/pii/S1881836615300148,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
A multiclass cell transmission model for shared human and autonomous vehicle roads,http://www.sciencedirect.com/science/article/pii/S0968090X1500354X,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Diving control of Autonomous Underwater Vehicle based on improved active disturbance rejection control approach,http://www.sciencedirect.com/science/article/pii/S0925231215013181,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Some remarks on wheeled autonomous vehicles and the evolution of their control design *,http://www.sciencedirect.com/science/article/pii/S2405896316310084,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Takagi-Sugeno Model-based Steering Control for Autonomous Vehicles with Actuator Saturation *,http://www.sciencedirect.com/science/article/pii/S2405896316303147,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
LFT-based MPC Control of an Autonomous Vehicle,http://www.sciencedirect.com/science/article/pii/S2405896316308576,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Assessing the Long-term Effects of Autonomous Vehicles: A Speculative Approach,http://www.sciencedirect.com/science/article/pii/S2352146516300035,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Comparing Collision Threat Measures for Verification of Autonomous Vehicles using Extreme Value Theory,http://www.sciencedirect.com/science/article/pii/S2405896316309855,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Control of Autonomous Underwater Vehicle using Reduced Order Model Predictive Control in Three Dimensional Space,http://www.sciencedirect.com/science/article/pii/S2405896316301501,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
A robust dynamic region-based control scheme for an autonomous underwater vehicle,http://www.sciencedirect.com/science/article/pii/S0029801815005995,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Numerical simulation of active track tensioning system for autonomous hybrid vehicle,http://www.sciencedirect.com/science/article/pii/S0888327016303065,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Exploring the impact of shared autonomous vehicles on urban parking demand: An agent-based simulation approach,http://www.sciencedirect.com/science/article/pii/S221067071530010X,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
A survey on path planning for persistent autonomy of autonomous underwater vehicles,http://www.sciencedirect.com/science/article/pii/S0029801815005442,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Bird-mimetic Wing System of Flapping-wing Micro Air Vehicle with Autonomous Flight Control Capability,http://www.sciencedirect.com/science/article/pii/S1672652916603190,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Development of a new integrated local trajectory planning and tracking control framework for autonomous ground vehicles,http://www.sciencedirect.com/science/article/pii/S0888327015004811,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Autonomous underwater vehicle docking system for cabled ocean observatory network,http://www.sciencedirect.com/science/article/pii/S0029801815004278,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Modeling position uncertainty of networked autonomous underwater vehicles,http://www.sciencedirect.com/science/article/pii/S1570870514001917,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Containment control of networked autonomous underwater vehicles: A predictor-based neural DSC design,http://www.sciencedirect.com/science/article/pii/S0019057815002323,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=0&hitCount=28910&NEXT_LIST=1&view=c&md5=587274e4056436868d94a2680db67ec2&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Fuzzy logic steering control of autonomous vehicles inside roundabouts,http://www.sciencedirect.com/science/article/pii/S1568494615003798,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=1&hitCount=28910&PREV_LIST=0&NEXT_LIST=2&view=c&md5=47b627173a10e22c4ca2774906f71a45&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Containment control of networked autonomous underwater vehicles with model uncertainty and ocean disturbances guided by multiple leaders,http://www.sciencedirect.com/science/article/pii/S0020025515002935,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=1&hitCount=28910&PREV_LIST=0&NEXT_LIST=2&view=c&md5=47b627173a10e22c4ca2774906f71a45&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
A unified motion planning method for parking an autonomous vehicle in the presence of irregularly placed obstacles,http://www.sciencedirect.com/science/article/pii/S0950705115001604,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=1&hitCount=28910&PREV_LIST=0&NEXT_LIST=2&view=c&md5=47b627173a10e22c4ca2774906f71a45&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Leader–follower formation control of underactuated autonomous marine surface vehicles with limited torque,http://www.sciencedirect.com/science/article/pii/S0029801815002693,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=1&hitCount=28910&PREV_LIST=0&NEXT_LIST=2&view=c&md5=47b627173a10e22c4ca2774906f71a45&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Thruster fault diagnosis in autonomous underwater vehicle based on grey qualitative simulation,http://www.sciencedirect.com/science/article/pii/S0029801815002802,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=1&hitCount=28910&PREV_LIST=0&NEXT_LIST=2&view=c&md5=47b627173a10e22c4ca2774906f71a45&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Tracking of REMUS autonomous underwater vehicles with actuator saturations,http://www.sciencedirect.com/science/article/pii/S0005109815001892,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=1&hitCount=28910&PREV_LIST=0&NEXT_LIST=2&view=c&md5=47b627173a10e22c4ca2774906f71a45&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Coordinated motion control in task space of an autonomous underwater vehicle–manipulator system,http://www.sciencedirect.com/science/article/pii/S0029801815001870,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=1&hitCount=28910&PREV_LIST=0&NEXT_LIST=2&view=c&md5=47b627173a10e22c4ca2774906f71a45&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
"Preparing a nation for autonomous vehicles: opportunities, barriers and policy recommendations",http://www.sciencedirect.com/science/article/pii/S0965856415000804,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=1&hitCount=28910&PREV_LIST=0&NEXT_LIST=2&view=c&md5=47b627173a10e22c4ca2774906f71a45&_ArticleListID=-1058591422&chunkSize=25&sisr_search=&TOTAL_PAGES=1157&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
